MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"3","미추홀","성인","일반","19","관리자","2등급","20250203","준비운동:전신 루틴 스트레칭,달리기 / 본운동:윗몸올리기 ,누워서 다리 좌우로 움직이기,달리기,줄넘기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","안산","성인","일반","57","관리자","참가","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭  / 본운동:줄넘기,계단 올라갔다 내려오기,윗몸 말아 올리기,윗몸올리기 ,저항밴드 운동  루틴프로그램,짐볼 윗몸올리기,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2","F"
"4","광주","어르신","출장","67","관리자","참가","20250203","준비운동:목 스트레칭,가슴 스트레칭,팔꿈치 맞닿아 원그리기,등/어깨 뒤쪽 스트레칭,물속에서 걷기 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기 ,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 팔꿈치 굽히기,서서 팔꿈치 펴기,탄력밴드 전방으로 당기기,탄력밴드 후방으로 당기기,탄력밴드 측면으로 당기기,탄력밴드 후방 측면으로 당기기,좌우로 선넘기,앞뒤로 선넘기,발바닥 치기,머리 위로 공 넘기기 / 정리운동:어깨 스트레칭,골반 스트레칭,가슴/어깨 스트레칭,회전근개 스트레칭","F"
"4","광주","어르신","출장","74","관리자","3등급","20250203","준비운동:전신 루틴 스트레칭,어깨 스트레칭,몸통 비틀기,대퇴이두근 스트레칭 / 본운동:의자 이용 중심 잡기 루틴 운동,베개 밟고 서기,앉아서 다리 펴기,엎드려서 다리 굽히기  / 정리운동:전신 루틴 스트레칭","F"
"1","안산","성인","일반","57","관리자","참가","20250203","준비운동:전신 루틴 스트레칭 / 본운동:넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,누워서 배가로근 수축 I,누워서 배가로근 수축 II,매달려서 다리 들기,계단 올라갔다 내려오기,계단 뛰어 오르기,수영 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭","F"
"2","광주","어르신","출장","70","관리자","3등급","20250203","준비운동:고정식 자전거 타기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭2,비복근 스트레칭 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭2,종아리 스트레칭","F"
"4","광주","어르신","출장","83","관리자","2등급","20250203","준비운동:몸통 비틀기,팔꿈치 맞닿아 원그리기,등/어깨 뒤쪽 스트레칭,등 대고 대퇴이두근 스트레칭 / 본운동:밴드 걸고 앉아서 발등 굽힘,밴드 잡고 누워서 다리 밀기,밴드 머리 뒤로 들어올리기,스텝박스 / 정리운동:옆구리 스트레칭,몸 앞으로 굽히기,내전근 스트레칭","F"
"3","성남","어르신","일반","65","관리자","참가","20250203","준비운동:전신 루틴 스트레칭 / 본운동:걷기,넙다리 뒤쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2 / 정리운동:전신 루틴 스트레칭","M"
"6","성남","어르신","일반","70","관리자","2등급","20250203","준비운동:어깨 스트레칭,몸통 비틀기,고관절 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기  / 정리운동:대퇴사두근 스트레칭,엉덩이 스트레칭2,종아리 스트레칭","F"
"1","광주","어르신","출장","78","관리자","3등급","20250203","준비운동:고정식 트레드밀에서 걷기,물속에서 걷기,몸 앞으로 굽히기,내전근 스트레칭,엉덩이 스트레칭 / 본운동:균형 걷기,좌우로 선넘기,앞뒤로 선넘기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,정적 스트레칭  루틴프로그램","F"
"2","광주","어르신","출장","68","관리자","참가","20250203","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭 / 본운동:달리기,손목 펴기/굽히기,앉았다 일어서기,윗몸올리기  / 정리운동:전신 루틴 스트레칭","F"
"2","광주","어르신","출장","75","관리자","2등급","20250203","준비운동:전신 루틴 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:의자에 앉아 다리 뻗어 올리기,앉아서 엉덩관절 굽히기,서서 뒤꿈치 들기,고정식 트레드밀에서 걷기 / 정리운동:전신 루틴 스트레칭","F"
"5","광주","어르신","출장","79","관리자","2등급","20250203","준비운동:흔들어 체조,꼬리를 떼어요,고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭 / 본운동:동물처럼 걸어요,빌리보를 밀어요 / 정리운동:거북이 스트레칭,후굴자세 해봐요","F"
"1","양평","어르신","일반","67","관리자","3등급","20250203","준비운동:목 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:바벨 잡고 들어올리기,고정식 트레드밀에서 걷기,스텝박스 오르내리기 ,고정식 자전거 타기 / 정리운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭2","M"
"2","광주","어르신","출장","85","관리자","2등급","20250203","준비운동:몸통 비틀기,마주 앉아 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭2,고관절 스트레칭 / 본운동:베개 밟고 교차 서기,베개 밟고 위로 양팔 들기,탄력밴드 후방으로 당기기,탄력밴드 측면으로 당기기 / 정리운동:가슴 스트레칭,팔꿈치 맞닿아 원그리기,등/어깨 뒤쪽 스트레칭,옆구리 스트레칭","F"
"3","광주","어르신","출장","72","관리자","참가","20250203","준비운동:전신 루틴 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭 / 본운동:벽에서 팔굽혀 펴기,의자에 앉아 다리 뻗어 올리기,서서 뒤꿈치 들기 / 정리운동:전신 루틴 스트레칭","F"
"6","광주","어르신","출장","78","관리자","참가","20250203","준비운동:몸통 비틀기,고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭,아쿠아로빅-물누르기/올리기,의자잡고 후방으로 무릎 굽혀 들기,의자 잡고 전방으로 무릎 굽혀 들기,의자 이용 중심 잡기 루틴 운동 / 본운동:벽에서 팔굽혀 펴기,앉아서 당겨 내리기,플렉스 바 비틀기 / 정리운동:가슴 스트레칭,등/어깨 뒤쪽 스트레칭,옆구리 스트레칭,몸 앞으로 굽히기","F"
"1","창원","성인","일반","19","관리자","참가","20250203","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","마포","어르신","일반","69","관리자","2등급","20250203","준비운동:어깨 스트레칭,고관절 스트레칭,베개 밟고 두발 모아 서기 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기,고정식 트레드밀에서 걷기,고정식 자전거 타기 / 정리운동:대퇴사두근 스트레칭,엉덩이 스트레칭2,종아리 스트레칭,몸통 비틀기","M"
"1","KSPO송파","성인","일반","25","관리자","참가","20250203","본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2","M"
"2","동작","성인","일반","21","관리자","참가","20250203","준비운동:하지 루틴 스트레칭1 / 본운동:한발 서서 균형잡기,앉았다 일어서기,바벨 끌어당기기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
